,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128
123,1331815.1812323853,706643.053911686,672919.1770437956,1548460.4048409462,394713.2902417183,532252.004494667,1667175.5406661034,534471.8468014039,775620.9416104574,498005.95090281963,868123.2216760814,1091658.6323637962,648110.9161866009,1290919.6457328796,606315.8504164815,589258.4260420799,711827.2118978053,529449.4754445553,591889.3515315354,562430.9564582407,2253581.624966383,538481.5067437887,882360.1908890009,2064357.4612445831,763697.3333464861,560358.7722083703,493075.24728134274,652485.151998017,782793.7238276899,207514.4188965559,2116937.211610794,757507.6950673535,1447534.764686823,3467610.059603691,567189.5994458199,1543047.56423378,1482086.1283175945,747855.7843053341,1272779.8971633986,669525.1197087765,1015851.459685266,965159.8120589256,472735.0690178871,2200104.594359398,562903.3317353725,1285219.857463479,350473.77284252644,538507.9047912657,1334470.3064761162,350637.38291060925,326119.3764086962,890806.6571214646,501493.24062752724,647167.5001704991,531061.1240110248,448227.2542915344,3101826.7372643948,420611.5794353485,1223076.3926568031,454261.35098457336,576509.1021829247,729167.2720000744,613250.2929010391,922106.3980061412,1138892.024819374,452113.29724544287,1282092.4540777504,1517851.7530026436,326768.43773411214,398367.0511882305,1494484.7235275507,354725.04485082626,1034938.1870758533,514743.1967328787,562926.5981343985,783945.4751992822,46697.17587444186,1507826.4071279764,2369452.7712750435,452488.7034192085,471990.11719703674,559736.5817873478,1125776.944052577,594498.0121622682,2219738.877216816,5260153.685754776,1337522.711792186,770152.8069629446,730332.9778232574,837567.6325761974,666117.8961545825,815877.4708874822,854019.1022540033,691180.7672634423,677550.1359347999,476572.9884343147,651229.7585865855,696414.9031858742,831999.8622719347,1520727.956753254,1001915.9893860817,560222.6045441478,1071824.742689371,1973268.5578374863,1997798.2966680527,641427.6259632111,631131.352804482,1505557.1182355154,656947.8560943902,782685.4625956491,677112.1814884394,2683076.0096760094,962925.6698425412,808087.0929938555,549444.3705073372,646458.0296800286,1686911.0846925974,736179.0425772667,498191.79479265213,483154.774813354,677012.9854960442,846734.6715316176,494721.4073558599,423924.1412411928,449188.5996186882,852755.3635104448,1222102.7169012874,1398807.5386946201
124,1191502.4306768775,1046446.4392763525,719281.6137673259,2591098.318010092,762399.3934721947,1281660.4721291065,1552940.6063132286,1167963.7159639187,1253507.8648022134,1204368.3692609668,1482742.3165491223,1112232.382333517,1308489.403690368,1484735.326664865,1519053.3136250377,1016436.9661183357,1299509.9323638529,961210.3937021419,1222650.414582342,1395346.9467662424,1878418.810754776,1124152.5466244817,847569.914947927,1753846.6352184117,1303344.6275644004,1237798.6439616382,1406410.1917660236,2136932.0512661934,1517308.2685980499,440933.7932182476,1751689.6492390633,1518786.9877592996,353177.07258826494,3367313.7119255364,1384805.7722292542,1977337.4815413952,1516889.443522334,1454435.3356900811,1030011.5038235188,907174.4688465595,1229017.4921550155,1408068.9542565197,1296868.4983152747,1143126.2365588844,989291.5890505314,1444608.9003399638,1081152.1409593523,1359811.6265054941,1190635.9426522255,814965.7745960355,524147.7857334614,1146797.1162772179,786183.2843745947,1544311.4639411569,1112920.2316896021,1408959.133454293,3218666.7979638577,265144.45192688704,1742835.0714696646,1251862.4771638513,1166410.3769640625,1119701.2066957355,1076842.6083784103,1188027.629607156,1663810.5425790548,779829.8913766742,1488181.9169731438,1477489.930786848,1279783.8057740778,773763.8425068855,1366499.5465140939,649718.1519700587,1188639.6883882359,1018473.2449417114,1162533.2397068143,1187937.2497493029,25459.02133512497,1648250.720367372,765364.2952795029,966747.1014335752,1437290.3328575492,1655662.388639927,1254808.764594555,1500387.7216262966,1713788.4879569411,3505532.3674874306,1321752.945224166,1044672.783896327,1410369.2039108276,1292276.0519472659,851909.9928665161,1200818.4103015065,1159230.6830692291,1257234.7944815755,1217792.4321594238,771012.4468479156,1340616.768115759,1276372.7580053806,1348526.6826280057,1785308.4457660317,2960733.546520114,1233972.9774559736,928885.9529414177,2689584.010915518,1769383.5654871464,1268474.128693819,1951620.4608596563,960188.7889439613,1460305.2075705826,1138946.562417984,1019155.4857072905,2316706.1162581444,812204.7021476105,980631.4132099152,1634719.9753154516,880950.7512075901,1673378.4705002308,1475779.4675965607,1142457.805062294,913258.8517003208,938659.8715002537,982610.6844610199,1582969.3733802214,404485.32527020574,882407.9509499818,2596480.9387684017,2243725.2474775165,1544134.6582504213
125,1242115.1187539846,1086570.0709727556,922997.0774339736,2516739.6856386624,754485.5322380066,1385567.700208649,1841722.3926852942,1323821.501444079,1473865.2881872356,1322789.933981657,1780268.7598926723,1472445.859206915,1392081.9854007065,1723772.3764022887,1684031.0491783023,1333759.1635107994,1414899.2755827606,1144800.2039388716,1262344.6119117215,1582441.940446496,1994243.0908346176,1080071.7614348084,1007371.0430265367,1899375.4689731598,1408916.1532812417,1289205.9114346504,1212748.8653937578,1987596.586195469,1624063.6781558394,860847.512071073,1748617.807495609,1350390.0218797773,465965.14841899276,3320482.487390995,1332677.3647506237,2213209.8025906086,1512530.4007999897,1622152.8406781852,1154718.965711832,1006545.2172108889,1225507.3310019374,1588131.2171809524,1353241.7219648361,1441762.8874686956,1083901.66510427,1393996.923938632,1131569.77319026,1440799.6420260966,1352914.7189097703,1172788.82329458,1210412.2224735022,1419101.9282701015,775163.6310658455,1291293.5826814473,1334933.4404490218,1260520.367717743,2687575.1458764225,583062.0476833284,1548906.9179048538,1329188.4706429243,1346719.3058729768,1342061.6120181084,1260480.385802269,1578149.5755196959,1953113.224113986,1198526.8379958272,1735566.18469882,1453070.8266289197,1153508.5929683447,839744.5139058232,1302361.6568778753,808734.2305607796,1081175.006299734,1521429.1999034882,1188136.8564885855,1278927.0605956912,45933.95086932182,1929586.0521697104,812952.9775870442,1269129.1919429302,1269734.144680798,1842460.4683613628,1483411.6434848309,1505078.2501550019,1776509.0631785393,3403047.6146907806,1569863.2835196704,1267335.0878195688,1585644.301317215,1258368.2849464417,1226979.3244349957,1127821.2885343432,1372791.1123130322,1217315.0676532015,1574249.4876525402,780087.6305503845,1614479.941049993,1425963.0146388859,1502628.4845187962,1708901.3475258946,2898136.779625416,1323125.9361077547,1571053.7005131245,2332645.367179185,1909148.6342930794,1405163.6298606396,1694224.8477342725,1131795.7971926332,1586271.2074337304,1374970.2233953476,1222159.772936836,2094314.8477168381,705779.9593286514,1175437.6917510033,1541524.673363924,1321723.543963462,1765514.516673088,1885187.209666729,1388035.5753588676,857952.9198421314,1276896.3727238178,1279709.0390725583,1383139.7830867171,394274.54904678464,1220278.3378992379,2581183.416794181,2580619.622323081,1643367.7310812175
126,674112.7067211494,885764.7182256877,836114.1273672432,2049702.801194787,808505.6053425074,1020001.0157508776,1836596.66949521,1274410.1077743247,1424691.662339747,1018764.2968406677,1205969.646985203,1473471.5660367012,1139726.5472949147,1502864.3826025128,1270413.1097672582,1090925.0501799583,1213442.9062407762,813072.0995755419,1338144.839719981,1149139.354510069,1392632.637328148,959715.7892862856,933450.3895879984,1912966.8149525821,1277132.7070441544,1397694.6908216476,1057001.2177134156,1261468.8949517347,1342530.35357216,693769.7746351361,1810330.8862895966,1277745.609610647,692908.1376317441,3298257.8508882523,1092520.7129867673,1939130.8154917061,1571314.7123904228,1377501.654084891,1382000.3027858734,869603.1068662703,1395759.1966019273,1243818.4025111198,960917.7509969473,1534568.2452449799,896279.6574861705,1480768.366472721,571787.9191816524,1089218.0578262508,770078.0267158449,802319.4190798402,1260391.6549874544,1292596.1588483304,759037.8183236122,1181417.891062975,1149482.1418023705,998317.0237769932,2642944.551445961,673386.7025590539,1453252.79268682,1093069.579277575,1118533.0863131285,1307517.4993095994,852493.9015274048,1388850.4690639377,1841349.0922136456,1364347.6893047094,1582382.6964244843,1433447.4983336926,831101.6093787998,552896.819943551,1290678.9255068302,605853.1176306903,1117114.7056294754,1357743.3752288818,942037.3630599305,1023948.04422912,35690.73496866226,1915097.6922330558,652710.7033752799,847250.5071890354,1120946.916331172,1170770.5391607285,1537734.609309554,1255230.7711748034,1830802.0724803805,3942862.127676964,1494750.62823385,1182701.3281043172,1105585.5209884644,1048752.2840618193,1137723.1404081583,1131900.5437240005,1198016.6030015945,1016456.6686278209,1398279.2832510173,580960.7694950104,1297410.0008104444,1108149.8571042866,1165787.737269938,1514187.7961944938,2044531.1723357737,1176305.7786670476,1448242.2637622356,2367721.3310519457,1939246.6022036076,1339140.90047431,1450975.0113322735,1211755.1615100503,1250472.0599997342,1171660.3765944242,1211177.9562232494,2126578.139001429,417929.1358757019,919108.0375328064,1202715.2182779014,1024366.5854418427,1971782.7228511572,1340695.452554524,1207400.7075538635,664434.7637703493,1195201.7382917404,1146460.6267855465,1190208.8069087267,277586.31119182706,1315373.5342726707,1740657.1942276359,2320115.731446147,1447391.590695858
127,2672050.228921585,1775681.2752418667,1265868.2026710808,1748882.0264241658,595495.2063953876,2184755.38343668,1446899.8243014514,1582531.001744762,2067564.4848817308,950769.4660584927,2233925.470831275,1480560.8562071323,2368857.867968112,2034354.897996325,2276602.1865363717,1815306.960852325,1703146.6189579964,848672.4377145767,1312647.349975057,1933717.4728199244,3594527.798887253,1326336.4358091503,1740628.253722787,1633225.571179323,2167368.7440161705,1253445.800345637,1183623.258192271,2251018.5732951164,2284660.2013635337,600149.9236394763,2470610.792948723,1446048.0052095726,628019.3329047859,4714027.290053844,1428475.700850904,2524287.0817337036,1883056.8344011307,2215619.066227764,1238180.3576726988,1482078.5070383698,1481389.6197401732,2172945.1708192825,1995110.3087844849,1143294.9609034061,1525190.6425060928,1904654.65002501,739420.0843879879,1032175.4344631732,2625492.0104117393,865870.5427449346,367561.0851690769,1522889.027535677,1298468.2803664505,1289622.368278265,1642826.3442383036,1408290.2821211815,3091805.246396661,305582.6636075955,1772480.7608646154,1401014.7537063956,1778524.428798616,1951046.8973486423,839373.3419599533,1427958.7159032226,1989896.8293526322,649025.1349418163,1867746.8966293633,2019570.2535552979,1313052.4240303934,1186482.019215256,1635735.6800022125,810723.4185732305,1422659.337555647,825792.1044689566,1422828.9640577734,1560928.7061063051,52964.533915519714,1030248.5444759801,2283109.6222658157,702369.1071715355,1430542.0406383276,2269311.3036789894,1383929.275960803,1646467.4690383673,2380997.900296718,4202114.072163582,1199510.4489663094,1357189.0924178362,2144724.0249347687,1727974.9214796722,831670.4943591952,1509981.1957306862,1780478.1043276787,1318897.304677248,1436736.6222428977,1181352.4775614738,1942738.8936677575,1403597.9115230888,2162568.2917211056,2118410.7961012125,3648840.945664212,2032500.5258352607,962820.2468647957,1980728.861192003,2160955.9463489056,1732797.284623623,1545093.048308432,1626432.2125555277,2282582.7628064454,1637081.713838458,1749755.725855112,2297295.699784279,1834663.268868208,1685416.1530753374,1763144.8793085814,871785.7557203919,1953793.3571322858,1707608.344595462,1034242.5882357955,1344951.7875472363,1145689.7376086712,1589927.626048565,1573252.8779042363,565261.1807843447,718307.7028243542,3253396.6625861526,2076304.1919410825,2145582.8188852966
128,1156271.8996738195,2391069.207216859,1514998.3904381692,2803239.1710430384,700866.7976932526,1942601.030213356,2152611.1326117516,1419686.3939690888,2052963.3283475041,1693387.7717354298,1978345.256765008,1838440.4018995762,2577344.238019973,2067546.414454937,1908388.907021165,2394210.6295175552,1659880.288228631,1250695.8713049293,1511841.5147336423,1790616.1876336932,1942671.2961559296,1361417.1559513062,1679947.086278081,2042551.3725322485,2834710.9033492506,1548004.4517750517,1692100.195099175,2510842.53538746,2163050.429979652,1084293.250453949,2699970.887828842,1603752.4798199534,355269.6303367317,4419497.237090111,1550515.189612329,3016217.8429551125,2274541.3509004116,2330744.688285321,1892053.0701084137,1748093.4955018759,1956427.118377678,1976735.815988779,1859450.4478594065,1801327.355611056,1532438.5620062351,1967626.6661897898,1492235.7096467912,2050860.8809696436,1213408.0175622106,1168763.6170389354,1295532.7285814285,1864730.57251513,1178257.161732316,1838631.6572473943,1532449.1225981712,1868903.0879835784,3193395.517509356,345271.7361615002,2194177.4514113665,1539277.837871015,1842982.605770588,1714294.7201068401,1278338.209650755,1630471.8127915263,2212161.198180929,1883037.2173826694,2135957.604946375,2240637.3995871544,1633094.6112895012,1232473.0072778463,1456432.084060967,700500.3710864782,1701179.6766899899,1499182.5496167988,1642379.9389798343,1620212.5044037104,47506.510121792555,1540093.0893492103,823179.2675012946,1268320.2982622385,1752219.6088457108,2044135.8534498215,1872311.4080841541,1790141.8359322548,2114288.6194262505,3916326.027967453,1657085.2594262809,1778544.6426210105,1685577.7669885159,1612382.526145637,1727493.5610449314,1471873.3260968924,1875831.1825406551,1625797.691414386,2419790.294283569,1133954.9945411682,1640514.4291822314,1357180.0857242197,1734242.5753290653,2538881.8192804456,3435773.011818111,1996643.668793887,1599437.816152811,2287558.0287618637,2857193.6963818073,1534999.7858531475,2284892.550629914,1714509.5787723828,2005345.085440427,1680570.8286386728,1820976.9707627296,2470878.0757079422,937236.121776402,2397856.9234195948,1841740.379831165,1224484.1951332241,2377467.4037822485,2477076.035154611,1595747.807733506,1404088.5754638463,1502285.5091853142,1763949.3151741326,1907846.091483593,579239.527433306,1033517.9795102626,3004358.5984711647,2987649.482239008,2089268.6048140526
129,752422.3935004175,1171437.165454328,873212.5912909657,2899319.2419651747,663733.8314042091,1237503.3083949313,1773078.6338175535,931542.7670346089,1100460.4445925653,1455685.6334952712,1026273.5535836518,1129518.0850486755,1415921.5842439234,1318070.2007602602,965754.7019842863,1135768.1770121157,1186517.9533023536,780289.0739512146,1078740.825426288,814208.5515610129,1460849.4028463364,1124610.9329879582,1099574.252801299,1611241.4794738293,1399787.091543734,1014358.6149298027,1199212.9461401403,1298658.7226447165,872085.4340364039,488410.9898347184,2264357.7055125237,1646441.5548905432,511478.2990939915,3658269.121845722,1152117.4815304875,2558205.0674705505,2325616.694828272,881801.7347020507,859896.8987159729,967364.3312119246,1627907.46197021,909335.547551617,1382638.1325731277,1438937.66877079,766599.890640229,1782515.6065673828,644142.8877512887,1462312.0923341215,700580.7565842271,699629.4207430035,498963.61482667923,1202188.6982704997,1028265.3270714283,2144387.310923815,821475.6304988414,1226158.2071032524,3783183.074370384,125690.72484841943,2179556.2216631174,882057.8789920956,963858.0980317146,971418.5899301171,947424.1779375076,1308923.3636147976,1235469.949134156,1066996.0453118682,2420838.726445675,1960183.9535343647,1129908.5446978807,514429.5942734815,1640455.78574121,492934.74728289247,1877149.4632461146,823128.864752993,1226826.5073681772,1349416.104295075,45127.53453180194,1408283.6613125503,747992.7741816342,795988.6568527222,938489.8960722685,1076587.9651036263,950299.9636665583,778113.1121137738,2094288.2259969711,4751197.903635025,710250.1370110214,1065027.0416519344,906642.2760472298,1043273.2331184745,1169531.6174285412,1120338.8965910077,930591.2896864414,1448594.5583412945,1952927.3367554843,548580.3221001625,1030489.8107675314,501063.38898932934,771348.9530446231,2467728.2344322205,1242052.3213481605,1377957.507266149,743156.7900695801,2457654.935529709,2698971.995167494,967249.7239882946,2027009.3243748546,1416411.083798185,821734.058039248,1080720.699764371,806018.1118492112,2798487.91149953,653826.500081785,1367622.4606227875,975663.3397370912,621382.7000331879,1624214.6584875584,1928986.9153800309,946218.7339133322,775090.7882379293,1140691.4178361893,926652.7780653834,935842.8973571714,444512.63450336456,497263.7085919976,1213994.6317757368,2509325.5367272943,2178613.902420521
130,1847572.6781871244,1414901.2783486247,963940.5385507792,2614142.6933407784,1022581.2935996056,1499578.5249066278,2240965.7101922035,1418867.9766561016,1369899.3803903777,1131829.0727149844,1003233.1918234527,2126784.980816841,1296226.5990205705,2316585.2956570983,1102660.0820714235,933582.2272911072,1384820.9940154105,551943.8040057048,1462798.4694051147,869363.4727447182,2810680.8673820496,1533186.5574101657,1306982.7949787676,3151071.259761423,1268726.2942243814,1529442.0863977969,1254055.6270068288,1078796.4728111923,850037.7988196015,1483964.239589803,2872133.6207933426,2122537.2529619634,1333972.1572811306,4860996.032409191,1229029.1455655098,2519333.2086389065,2997705.2216317654,850760.1948874593,2577315.488763571,1250409.9216252714,2162522.443398893,1033337.5428283066,1614813.3665688634,2549587.3991451263,785998.411589086,3081686.0612106323,219058.514123559,927889.1657335758,1992914.5009487271,621202.8378548622,1772213.5085445642,1603265.0345804095,1233712.6492396593,2164380.4450612366,1173443.144711092,1279277.290380463,4896053.901216984,1490231.7824340146,2332697.944254875,1210162.8741443902,754041.3637888432,1272596.179311335,660035.6226053238,2657318.5313723087,1680053.0010188967,1464008.568268001,2543844.6015630066,2694996.7240560055,1368217.7269724607,621866.2638645768,1789415.8307688236,389827.02604976296,2328361.5501350164,1249760.6467757225,1392340.977138482,1419194.152319014,101139.98569631577,1899946.1779169142,1430262.7833256721,463841.55506038666,1024961.6489681005,1081842.0645394027,2271038.2068681717,921062.5797679871,3028930.5886497498,6882873.5464782715,2084278.2463636994,1398559.696109742,974400.9932460785,1277185.7159778774,1666727.2138524055,1336204.5903151035,1099958.299943328,1576250.0841555893,1610171.9435679913,649265.1015143394,1444870.7976289392,1435460.2410551608,1106580.2331887186,2898513.3371784687,1227284.3679802865,1526436.8481255174,2228927.741890192,3347413.4891073853,3123621.751713991,1599351.897285223,2207471.371771097,1948499.0506615639,825972.3813939989,1422237.3991268873,881488.6582930237,3864006.301951885,1052815.3936335444,1362617.6204901934,1010907.1240182817,1917542.5502279252,2740218.8657776117,1458731.06311512,1748807.6642961204,1003876.0523142219,894788.9919190481,1221447.2639413774,1000324.1598466411,639731.6327371895,1330486.7859307528,1320471.3662145138,2000533.1013825536,2459033.4294703007
131,1101929.0069447458,1303008.616831541,1133095.7865641117,1987530.398292303,529517.897384882,1456053.1860280037,1730069.8810691833,1449171.2342324257,1928448.1047101617,1200523.7079799771,2038645.0691733062,1926376.8175446987,1537692.1694484055,1803298.327135861,1754264.9018288255,1695165.3462807834,1593410.3141252995,926560.9849646091,1474558.2693000734,1781384.3756207824,1743656.1299304962,1089149.9710747302,989217.8413686752,2141391.8889087737,1627587.9622935653,1459568.6574007869,1118951.6538158357,2181148.488521099,2161281.9883264303,1380024.6798645258,1918158.8420987278,1308800.6036315858,324479.128049165,3562691.554005623,1349685.3097752333,2454881.5222542435,1238433.9629073143,2262355.5998774767,1624421.0064888075,992261.9093796015,1479855.2761701345,1824938.9027018547,1093950.6572862864,1847818.6273738146,1196361.9413040876,1957016.376641035,1094350.090074867,1436238.917553097,1283367.0002930462,1031154.1460148394,1989931.039147377,1594637.7353339642,949241.391625762,1083762.4606593251,1424052.4958935007,1299049.846078366,2253972.305781722,500132.0047740042,1408186.0066884756,1363440.6697948724,1614574.025681004,1703995.1821873188,888039.7043008804,2050744.1916342974,2123528.6594319493,2182543.0058869123,1963025.0001650155,1608203.8154890537,1081698.2929811329,1034862.1757105328,1219609.7527591586,744198.2287170291,1133610.4801998213,1455646.4242548943,1173216.023052156,1212890.0036583543,54397.49497771263,1306707.1622637957,561607.5793107152,1097641.915960312,1339884.0702109337,1927520.8351111412,1673492.3848298788,1661890.74819462,1488635.2513723373,3177360.7879037857,1571423.537252903,1477791.4902724326,1867945.1075878143,1342616.4226886332,1183692.6487060785,1040659.4538618326,1754298.9433653355,1154066.904801488,1528260.9657568634,927265.8183860779,1552343.0626232028,1428292.704134822,1653962.2968029082,1559062.3554037213,3449784.566780567,1333169.4085259289,1502491.6011583805,1761304.610045433,1596747.9398326874,1450440.9001817703,1702564.0737908483,1041963.1576834619,1976605.0512119234,1407111.1285278797,1596128.3028914928,1683053.8196277618,793326.4223911166,1300316.5366533995,1732745.321714878,1369958.1184573174,1627419.2669844627,1845087.2075092793,1644000.469195336,1067295.1097961068,1031997.7349333763,1508114.083300881,1545249.4348249435,238070.27663493156,1113900.656511128,3015815.96599102,1992087.0523076057,1961200.5080304146
132,388340.6861304268,1038871.3183843493,632097.2874998599,1300594.8131679296,434198.83114516735,1050082.234560959,1219677.8240326494,831977.7600689679,1251625.3223755956,417888.9836021662,689867.5997092128,914524.2147815228,1033460.7474120855,1153195.5855197906,878116.1503123641,852595.8571929336,660171.2879737318,389520.84083902836,727499.3054518625,586692.3363775909,1090143.6286296844,669704.8868551701,729184.4952925742,1238464.61981678,1032107.867465347,741702.7254816145,455540.73301157355,489232.912694335,1021660.9416419566,360548.30455473065,2044557.6573724747,1014483.222459197,508019.964079231,3485056.070201874,590372.1090728045,1433151.1185951382,1641920.1012794971,998000.5984215438,891981.7983222008,935783.2507988364,1199057.4439750314,878372.1046693176,749373.4860498905,1101058.049346298,654242.7628915608,1106129.6506015062,178634.74665207416,535659.048342973,314550.6293889284,275380.30273476243,517391.93247175217,996820.1697444767,702094.3726887703,888431.1563997567,675569.0528241247,445362.6764449775,2127944.3497838974,212449.5049545467,1116420.5587035567,618499.2644320875,762482.8196930885,1201790.4392937422,407358.75839185715,847522.8342037201,1047945.9652436227,772046.3166852593,1224293.030869007,1581468.500560522,431840.7372596264,466688.967484951,841722.6135303974,277810.59254711866,1232089.739127636,655941.5820443481,569152.9781753644,903886.381000042,28491.700151890516,890714.1185116544,498128.9062694907,278012.6813621521,490064.62481862307,702373.9211375415,954948.6927806139,584712.6403567344,1570817.4913735762,3797323.128692627,675012.021667406,918626.7803931385,572243.4832339287,832529.9626640677,1154733.6698704362,973294.4207286835,1084410.86281991,481380.74904614687,1157910.2353570461,532804.5138278008,888394.5899913311,534139.6690956652,634362.5448504686,1447310.623893261,1211148.4111658335,877081.642690137,900282.6809089184,1761850.1708045155,1794167.3986313343,907234.6354134083,1392732.7517104745,935471.2617108077,957981.7331977189,814329.2680904977,981804.2792923525,1871930.3272266388,362590.9241129905,776279.978648901,583154.7391883135,591015.5535035878,2302110.8937397003,854572.773427248,736797.3016403317,686130.0836442709,774214.3888707235,809276.2510840073,495858.54811208695,300974.07078790665,541963.7372727096,797068.2315990925,1491280.2519231439,1504119.644596994
133,660814.325061135,1366031.1149368882,1021569.2692588568,2545988.3890396357,429419.3748629093,1347144.0534334108,1360359.64086771,955925.7623761892,715861.5199924707,788452.863406539,1290907.1047127247,1190766.1120307446,1064788.8107223809,1570844.0118088722,1048879.155111909,809406.8981924057,1076035.532435283,475107.2134344205,794190.4922653437,1329989.5702303648,1728837.857925415,1317506.8912502527,981902.6946395338,2206689.776886523,1183651.9059628546,746298.769838959,1488126.851299554,1207342.0115069747,718907.499088347,323420.61802870035,3227454.744709015,2025344.3534793854,855018.8940016031,5107109.788123161,815182.521791935,2319643.2287461758,3108907.681130171,748822.2767672241,996358.391546011,1344707.6787661314,1857099.3643838167,1109122.5928871632,1977632.8899168968,1925602.2653036118,1090723.8649242222,1734810.621715188,764434.618837595,1086711.8485348225,508456.8552701771,419366.68957901,334617.65571141243,1223176.629735753,909652.2661857605,2277456.890315771,1368693.0723108277,1147768.4696145058,4842448.177206039,81086.39474773407,2474313.8565648794,1190931.3935859352,612476.6459758431,648016.8615869284,604173.5191726685,1471675.0262260437,1201870.236318007,1010997.8133678734,1912806.7722272873,3006711.107359171,1888983.9096039385,922320.1705673039,1552454.9669035673,483500.862064451,2414510.7374300957,581979.8822865486,1136876.6464523673,1705651.4464802742,58254.82639312744,969026.0952186361,1024765.2962937355,427533.64590168,849635.2227232456,1682934.3250246048,1072636.603125453,882877.0770815313,3022158.950381793,7171502.346385956,574478.6617352068,1117170.1780316234,879129.5418930054,1368405.0803007483,1046018.9238105416,1184574.4172935486,800522.882712841,1226575.0877930224,1138390.5450429916,998161.8744072914,1266629.817195952,381055.1790727377,870039.5090811849,3320411.4426083565,1154234.1360228062,1562171.7496329546,635528.6976234913,2690132.608269453,3224241.1414678097,1269977.8999285698,2633343.568129301,1584032.6633410454,647115.3647910357,1136614.2491436135,752508.309183605,4098055.95085907,553528.6394779086,1615973.9570908546,693074.3701184131,376650.5309808403,2473513.1440782547,1104985.632229805,678515.724167794,1120885.61921525,837604.0133104473,1194616.3800205812,775508.0299725235,501823.7458936274,357245.36380040646,1380862.5975431353,1551004.2622332573,1539786.3813099563
134,999066.2169202492,1300654.1043978035,1050856.740075782,2324585.2326464653,715118.3000488281,1392024.1579997987,1964376.8303732872,1145252.9881647117,1422599.4663051367,1028577.5823136568,1136768.5537757874,1130414.5088558197,1497474.3288825154,1495311.8340958357,1340600.0784290433,1413515.110807538,958368.4344898313,810125.5872243345,1040228.967944026,1491357.3831872493,1707013.3098621368,1087465.7066049576,1290548.3032407165,1613432.423060298,1645198.1413284838,1057031.5787858665,1440221.4055691063,1547651.7306399345,1376787.1420347095,762481.8464248702,2137156.4344904423,1454193.9948228002,799357.588698417,3887816.6093673706,940011.1940206885,2230896.4162471294,2141339.257170677,1443926.1360853314,1401608.041060336,1095237.8801750094,1511264.4612247944,1361430.5612230152,1690000.965427637,1113393.156567216,976723.3210425675,1745278.8391622305,698398.260206975,1190974.5147345066,1073345.6753269434,763174.9001140445,838811.4889330864,1318049.9224815667,1086093.0002213717,1552920.4326126203,1337337.369626224,1216169.4326157272,3066184.813983336,579965.0142774582,1955010.408169508,1247985.3957146406,1158418.731535226,1307711.9850631356,925841.6212024689,1279678.4159858227,1619130.9803222418,931449.3143081665,2031710.976686269,1629394.3093955517,1651050.815414533,657246.0429577827,1394135.5925882459,492961.1636533737,1416727.5359416008,1385382.206232071,871530.8693909049,1178075.2896024585,56981.23540875316,1718855.133143425,632539.3615121543,741992.508020997,1174360.4449196458,1554576.3157591373,1405948.1150645018,1347940.654715538,2145420.4961024523,4254165.049543321,1165018.758401081,1206909.9786631614,952622.7520046234,1058559.7243569493,1252591.1718183756,1079374.5432135463,1384363.3270382881,880951.2944855914,1550065.9583404064,686451.1535074711,1290101.195483923,1202057.8846134543,1239913.1019263864,1676709.4462627769,2054755.6995205283,1446097.0098011196,1493310.1288073063,2149689.4800183773,2417240.974508047,1355931.007753849,1586771.5267691612,1553938.1832835674,1285726.2229891121,1092562.6314450651,1315612.2654566765,2416127.889304638,738553.4297482446,1365523.3984440565,1034756.601181183,956080.2693901062,2022604.442309022,1770597.0597052574,1248280.1456374228,898385.8002358079,1231072.1244604737,1268609.1472561657,1203793.1887477934,498366.95236602426,1329419.264515534,2067662.1897749454,2461922.1848607063,1960285.03940773
